TIPO;TEMPO;X;Y;KEYS;URL
move;0;530;5530;;www.globo.com/
move;0;530;5530;;www.globo.com/
move;0;530;5530;;www.globo.com/
move;0;696;5864;;www.globo.com/
move;0;696;5864;;www.globo.com/
move;0;696;5864;;www.globo.com/
move;0;696;5864;;www.globo.com/
move;0;696;5864;;www.globo.com/
move;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
freeze;0;696;5864;;www.globo.com/
